Provider_Number,Hospital_Name,Address,City,State,ZIP_Code,County_Name,MSPB-1 Achievement Threshold,MSPB-1 Benchmark,MSPB-1 Baseline Rate,MSPB-1 Performance Rate,MSPB-1 Achievement Points,MSPB-1 Improvement Points,MSPB-1 Measure Score
"450670","TOMBALL REGIONAL MEDICAL CENTER","605 HOLDERRIETH","Tomball","TX","77375","HARRIS","0.987666","0.829199","1.094516","1.171745","0 out of 10","0 out of 9","0 out of 10"
"450779","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F","6100 HARRIS PKWY","Fort Worth","TX","76132","TARRANT","0.987666","0.829199","1.066111","1.045704","0 out of 10","0 out of 9","0 out of 10"
"450039","JPS HEALTH NETWORK","1500 S MAIN ST","Fort Worth","TX","76104","TARRANT","0.987666","0.829199","1.036676","1.042856","0 out of 10","0 out of 9","0 out of 10"
"450082","CHRISTUS SPOHN HOSPITAL BEEVILLE","1500 E HOUSTON HWY","Beeville","TX","78102","BEE","0.987666","0.829199","1.121136","1.180106","0 out of 10","0 out of 9","0 out of 10"
"450324","TEXOMA MEDICAL CENTER","5016 S US HIGHWAY 75","Denison","TX","75020","GRAYSON","0.987666","0.829199","1.059846","1.060025","0 out of 10","0 out of 9","0 out of 10"
"450801","CHRISTUS ST MICHAEL HEALTH SYSTEM","2600 ST MICHAEL DR","Texarkana","TX","75504","BOWIE","0.987666","0.829199","1.028310","1.085301","0 out of 10","0 out of 9","0 out of 10"
"450209","NORTHWEST TEXAS HOSPITAL","1501 COULTER ROAD","Amarillo","TX","79106","POTTER","0.987666","0.829199","1.061465","1.125487","0 out of 10","0 out of 9","0 out of 10"
"450686","UNIVERSITY MEDICAL CENTER","602 INDIANA AVENUE","Lubbock","TX","79415","LUBBOCK","0.987666","0.829199","1.042182","1.043668","0 out of 10","0 out of 9","0 out of 10"
"450144","PERMIAN REGIONAL MEDICAL CENTER ANDREWS COUNTY HO","720 HOSPITAL DRIVE","Andrews","TX","79714","ANDREWS","0.987666","0.829199","0.974881","0.901695","5 out of 10","5 out of 9","5 out of 10"
"450659","PARK PLAZA HOSPITAL","1313 HERMANN DR","Houston","TX","77004","HARRIS","0.987666","0.829199","1.110926","1.133796","0 out of 10","0 out of 9","0 out of 10"
"450690","UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER","11937 US HIGHWAY 271","Tyler","TX","75708","SMITH","0.987666","0.829199","0.959211","0.997321","0 out of 10","0 out of 9","0 out of 10"
"450718","ROUND ROCK MEDICAL CENTER","2400 ROUND ROCK AVE","Round Rock","TX","78681","WILLIAMSON","0.987666","0.829199","1.039286","1.068001","0 out of 10","0 out of 9","0 out of 10"
"450222","CONROE REGIONAL MEDICAL CENTER","504 MEDICAL CENTER BLVD","Conroe","TX","77304","MONTGOMERY","0.987666","0.829199","1.070516","1.086452","0 out of 10","0 out of 9","0 out of 10"
"450351","TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL","411 N BELKNAP ST","Stephenville","TX","76401","ERATH","0.987666","0.829199","1.036847","1.023606","0 out of 10","0 out of 9","0 out of 10"
"450565","PALO PINTO GENERAL HOSPITAL","400 SOUTHWEST 25 AVE","Mineral Wells","TX","76067","PALO PINTO","0.987666","0.829199","1.099477","1.146017","0 out of 10","0 out of 9","0 out of 10"
"450087","NORTH HILLS HOSPITAL","4401 BOOTH CALLOWAY ROAD","North Richland Hills","TX","76180","TARRANT","0.987666","0.829199","1.078737","1.077346","0 out of 10","0 out of 9","0 out of 10"
"490053","JOHNSTON MEMORIAL HOSPITAL","16000 JOHNSTON MEMORIAL DRIVE","Abingdon","VA","24211","WASHINGTON","0.987666","0.829199","0.975396","0.914407","5 out of 10","4 out of 9","5 out of 10"
"490113","SENTARA NORTHERN VIRGINIA MEDICAL CENTER","2300 OPITZ BOULEVARD","Woodbridge","VA","22191","PRINCE WILLIAM","0.987666","0.829199","0.991193","0.966129","2 out of 10","1 out of 9","2 out of 10"
"450730","BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON","4343 NORTH JOSEY LANE","Carrollton","TX","75010","DENTON","0.987666","0.829199","1.123147","1.146769","0 out of 10","0 out of 9","0 out of 10"
"450379","DALLAS MEDICAL CENTER","7 MEDICAL PARKWAY","Dallas","TX","75234","DALLAS","0.987666","0.829199","1.220250","1.229736","0 out of 10","0 out of 9","0 out of 10"
"450518","THE MEDICAL CENTER OF SOUTHEAST TEXAS","2555 JIMMY JOHNSON BLVD","Port Arthur","TX","77640","JEFFERSON","0.987666","0.829199","1.137466","1.159072","0 out of 10","0 out of 9","0 out of 10"
"450647","MEDICAL CITY DALLAS HOSPITAL","7777 FOREST LANE","Dallas","TX","75230","DALLAS","0.987666","0.829199","1.055519","1.068616","0 out of 10","0 out of 9","0 out of 10"
"450668","SIERRA MEDICAL CENTER","1625 MEDICAL CENTER DR","El Paso","TX","79902","EL PASO","0.987666","0.829199","1.031168","1.059187","0 out of 10","0 out of 9","0 out of 10"
"450809","NORTH AUSTIN MEDICAL CENTER","12221 MOPAC EXPRESSWAY NORTH","Austin","TX","78758","TRAVIS","0.987666","0.829199","1.063928","1.038745","0 out of 10","1 out of 9","1 out of 10"
"490019","NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE","501 SUNSET LANE","Culpeper","VA","22701","CULPEPER","0.987666","0.829199","0.970480","0.932758","4 out of 10","2 out of 9","4 out of 10"
"490009","UNIVERSITY OF VIRGINIA MEDICAL CENTER","JEFFERSON PARK AVE","Charlottesville","VA","22908","CHARLOTTESVILLE CITY","0.987666","0.829199","0.997393","1.028258","0 out of 10","0 out of 9","0 out of 10"
"490098","COMMUNITY MEMORIAL HEALTHCENTER, INC","125 BUENA VISTA CIRCLE","South Hill","VA","23970","MECKLENBURG","0.987666","0.829199","0.919749","0.903998","5 out of 10","1 out of 9","5 out of 10"
"490043","INOVA LOUDOUN HOSPITAL","44045 RIVERSIDE PARKWAY","Leesburg","VA","20176","LOUDOUN","0.987666","0.829199","1.020237","0.961808","2 out of 10","3 out of 9","3 out of 10"
"460041","DAVIS HOSPITAL AND MEDICAL CENTER","1600 WEST ANTELOPE DRIVE","Layton","UT","84041","DAVIS","0.987666","0.829199","1.063443","1.099549","0 out of 10","0 out of 9","0 out of 10"
"500044","DEACONESS HOSPITAL","W 800 FIFTH AVENUE","Spokane","WA","99210","SPOKANE","0.987666","0.829199","0.987953","1.012505","0 out of 10","0 out of 9","0 out of 10"
"510086","WELCH COMMUNITY HOSPITAL","454 MCDOWELL STREET","Welch","WV","24801","MCDOWELL","0.987666","0.829199","0.818208","0.777055","10 out of 10","9 out of 9","10 out of 10"
"510029","THOMAS MEMORIAL HOSPITAL","4605 MACCORKLE AVE SW","South Charleston","WV","25309","KANAWHA","0.987666","0.829199","0.951000","0.927830","4 out of 10","1 out of 9","4 out of 10"
"510077","WILLIAMSON MEMORIAL HOSPITAL","859 ALDERSON STREET","Williamson","WV","25661","MINGO","0.987666","0.829199","1.010324","0.849315","8 out of 10","8 out of 9","8 out of 10"
"510022","CHARLESTON AREA MEDICAL CENTER","501 MORRIS STREET","Charleston","WV","25301","KANAWHA","0.987666","0.829199","0.979513","0.984064","1 out of 10","0 out of 9","1 out of 10"
"510047","FAIRMONT REGIONAL MEDICAL CENTER","1325 LOCUST AVENUE","Fairmont","WV","26554","MARION","0.987666","0.829199","1.031586","0.956618","2 out of 10","3 out of 9","3 out of 10"
"510007","ST MARY'S MEDICAL CENTER","2900 1ST AVENUE","Huntington","WV","25702","CABELL","0.987666","0.829199","0.989556","1.008201","0 out of 10","0 out of 9","0 out of 10"
"500058","KADLEC REGIONAL MEDICAL CENTER","888 SWIFT BLVD","Richland","WA","99352","BENTON","0.987666","0.829199","0.984508","0.979281","1 out of 10","0 out of 9","1 out of 10"
"500002","PROVIDENCE ST MARY MEDICAL CENTER","401 W POPLAR ST","Walla Walla","WA","99362","WALLA WALLA","0.987666","0.829199","0.901558","0.933627","4 out of 10","0 out of 9","4 out of 10"
"190017","OPELOUSAS GENERAL HEALTH SYSTEM","539 EAST PRUDHOMME STREET","Opelousas","LA","70570","ST. LANDRY","0.987666","0.829199","1.100303","1.078142","0 out of 10","0 out of 9","0 out of 10"
"190002","LAFAYETTE GENERAL MEDICAL CENTER","1214 COOLIDGE AVENUE","Lafayette","LA","70503","LAFAYETTE","0.987666","0.829199","1.012754","1.022601","0 out of 10","0 out of 9","0 out of 10"
"190045","ST TAMMANY PARISH HOSPITAL","1202 S TYLER STREET","Covington","LA","70433","ST. TAMMANY","0.987666","0.829199","1.039260","1.002893","0 out of 10","1 out of 9","1 out of 10"
"190190","CALDWELL MEMORIAL HOSPITAL, INC","411 MAIN STREET","Columbia","LA","71418","CALDWELL","0.987666","0.829199","0.873190","0.815040","10 out of 10","9 out of 9","10 out of 10"
"190099","AVOYELLES HOSPITAL","4231 HIGHWAY 1192","Marksville","LA","71351","AVOYELLES","0.987666","0.829199","1.107441","1.141102","0 out of 10","0 out of 9","0 out of 10"
"180002","WHITESBURG ARH HOSPITAL","240 HOSPITAL ROAD","Whitesburg","KY","41858","LETCHER","0.987666","0.829199","0.933519","0.851987","8 out of 10","7 out of 9","8 out of 10"
"180080","BAPTIST HEALTH CORBIN","ONE TRILLIUM WAY","Corbin","KY","40701","KNOX","0.987666","0.829199","0.974915","0.960682","2 out of 10","0 out of 9","2 out of 10"
"180056","METHODIST HOSPITAL","1305 N ELM ST","Henderson","KY","42420","HENDERSON","0.987666","0.829199","1.050401","1.041986","0 out of 10","0 out of 9","0 out of 10"
"180010","SAINT JOSEPH HOSPITAL","ONE SAINT JOSEPH DRIVE","Lexington","KY","40504","FAYETTE","0.987666","0.829199","0.988167","0.991203","0 out of 10","0 out of 9","0 out of 10"
"180130","BAPTIST HEALTH LOUISVILLE","4000 KRESGE WAY","Louisville","KY","40207","JEFFERSON","0.987666","0.829199","0.987633","0.972820","1 out of 10","0 out of 9","1 out of 10"
"180087","TAYLOR REGIONAL HOSPITAL","1700 OLD LEBANON ROAD","Campbellsville","KY","42718","TAYLOR","0.987666","0.829199","1.022050","1.001582","0 out of 10","1 out of 9","1 out of 10"
"180102","LOURDES HOSPITAL","1530 LONE OAK ROAD","Paducah","KY","42003","MCCRACKEN","0.987666","0.829199","0.948497","0.975695","1 out of 10","0 out of 9","1 out of 10"
"180132","LAKE CUMBERLAND REGIONAL HOSPITAL","305 LANGDON STREET","Somerset","KY","42503","PULASKI","0.987666","0.829199","1.003436","0.973937","1 out of 10","1 out of 9","1 out of 10"
"160110","ALLEN HOSPITAL","1825 LOGAN AVENUE","Waterloo","IA","50703","BLACK HAWK","0.987666","0.829199","0.952850","0.940715","3 out of 10","0 out of 9","3 out of 10"
"170086","STORMONT VAIL HOSPITAL","1500 SW 10TH AVENUE","Topeka","KS","66604","SHAWNEE","0.987666","0.829199","0.994287","1.019540","0 out of 10","0 out of 9","0 out of 10"
"170013","HAYS MEDICAL CENTER","2220 CANTERBURY DRIVE","Hays","KS","67601","ELLIS","0.987666","0.829199","1.009881","0.998731","0 out of 10","0 out of 9","0 out of 10"
"160057","GREAT RIVER MEDICAL CENTER","1221 SOUTH GEAR AVENUE","West Burlington","IA","52655","DES MOINES","0.987666","0.829199","0.890882","0.875069","7 out of 10","2 out of 9","7 out of 10"
"160101","BROADLAWNS MEDICAL CENTER","1801 HICKMAN ROAD","Des Moines","IA","50314","POLK","0.987666","0.829199","0.891111","1.003086","0 out of 10","0 out of 9","0 out of 10"
"150097","MAJOR HOSPITAL","150 W WASHINGTON ST","Shelbyville","IN","46176","SHELBY","0.987666","0.829199","1.016867","1.003408","0 out of 10","0 out of 9","0 out of 10"
"150133","KOSCIUSKO COMMUNITY HOSPITAL","2101 E DUBOIS DR","Warsaw","IN","46580","KOSCIUSKO","0.987666","0.829199","0.980147","0.978860","1 out of 10","0 out of 9","1 out of 10"
"150024","ESKENAZI HEALTH","720 ESKENAZI AVENUE","Indianapolis","IN","46202","MARION","0.987666","0.829199","0.946280","0.943422","3 out of 10","0 out of 9","3 out of 10"
"150149","WOMEN'S HOSPITAL THE","4199 GATEWAY BLVD","Newburgh","IN","47630","WARRICK","0.987666","0.829199","1.083281","0.901791","5 out of 10","Not Available","5 out of 10"
"140012","KATHERINE SHAW BETHEA HOSPITAL","403 E 1ST ST","Dixon","IL","61021","LEE","0.987666","0.829199","0.915476","0.931380","4 out of 10","0 out of 9","4 out of 10"
"150072","MEMORIAL HOSPITAL","1101 MICHIGAN AVE","Logansport","IN","46947","CASS","0.987666","0.829199","1.043361","1.028653","0 out of 10","0 out of 9","0 out of 10"
"150059","RIVERVIEW HEALTH","395 WESTFIELD RD","Noblesville","IN","46060","HAMILTON","0.987666","0.829199","1.015990","1.065320","0 out of 10","0 out of 9","0 out of 10"
"150058","MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","South Bend","IN","46601","ST. JOSEPH","0.987666","0.829199","0.976333","0.979908","1 out of 10","0 out of 9","1 out of 10"
"140059","JERSEY COMMUNITY HOSPITAL","400 MAPLE SUMMIT ROAD","Jerseyville","IL","62052","JERSEY","0.987666","0.829199","1.035407","1.050526","0 out of 10","0 out of 9","0 out of 10"
"140179","LITTLE COMPANY OF MARY HOSPITAL","2800 W 95TH ST","Evergreen Park","IL","60805","COOK","0.987666","0.829199","1.031699","0.998842","0 out of 10","1 out of 9","1 out of 10"
"140067","SAINT FRANCIS MEDICAL CENTER","530 NE GLEN OAK AVE","Peoria","IL","61637","PEORIA","0.987666","0.829199","0.967743","0.963494","2 out of 10","0 out of 9","2 out of 10"
"140242","CENTRAL DUPAGE HOSPITAL","25 NORTH WINFIELD ROAD","Winfield","IL","60190","DU PAGE","0.987666","0.829199","1.024024","1.031093","0 out of 10","0 out of 9","0 out of 10"
"140276","LOYOLA UNIVERSITY MEDICAL CENTER","2160 S 1ST AVENUE","Maywood","IL","60153","COOK","0.987666","0.829199","0.984290","1.007355","0 out of 10","0 out of 9","0 out of 10"
"140294","CROSSROADS COMMUNITY HOSPITAL","8 DOCTORS PARK ROAD","Mount Vernon","IL","62864","JEFFERSON","0.987666","0.829199","1.000276","0.949959","3 out of 10","2 out of 9","3 out of 10"
"140185","MEMORIAL HOSPITAL","4500 MEMORIAL DRIVE","Belleville","IL","62226","ST. CLAIR","0.987666","0.829199","0.938366","0.912718","5 out of 10","2 out of 9","5 out of 10"
"140252","NORTHWEST COMMUNITY HOSPITAL 1","800 W CENTRAL ROAD","Arlington Heights","IL","60005","COOK","0.987666","0.829199","1.080721","1.107412","0 out of 10","0 out of 9","0 out of 10"
"140032","ST ANTHONYS MEMORIAL HOSPITAL","503 N MAPLE STREET","Effingham","IL","62401","EFFINGHAM","0.987666","0.829199","0.897949","0.956045","2 out of 10","0 out of 9","2 out of 10"
"140053","ST JOHNS HOSPITAL","800 E CARPENTER ST","Springfield","IL","62769","SANGAMON","0.987666","0.829199","0.960087","1.005109","0 out of 10","0 out of 9","0 out of 10"
"140034","SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA","400 NORTH PLEASANT AVENUE","Centralia","IL","62801","MARION","0.987666","0.829199","0.929990","0.964461","2 out of 10","0 out of 9","2 out of 10"
"140176","CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL","3701 DOTY ROAD","Woodstock","IL","60098","MCHENRY","0.987666","0.829199","1.035526","1.016493","0 out of 10","0 out of 9","0 out of 10"
"140281","NORTHWESTERN MEMORIAL HOSPITAL","251 E HURON ST","Chicago","IL","60611","COOK","0.987666","0.829199","0.997456","0.982498","1 out of 10","0 out of 9","1 out of 10"
"140223","ADVOCATE LUTHERAN GENERAL HOSPITAL","1775 DEMPSTER ST","Park Ridge","IL","60068","COOK","0.987666","0.829199","1.062904","1.054881","0 out of 10","0 out of 9","0 out of 10"
"110029","NORTHEAST GEORGIA MEDICAL CENTER, INC","743 SPRING STREET","Gainesville","GA","30501","HALL","0.987666","0.829199","0.911724","0.922171","4 out of 10","0 out of 9","4 out of 10"
"110177","DOCTORS HOSPITAL","3651 WHEELER ROAD","Augusta","GA","30909","RICHMOND","0.987666","0.829199","0.991625","0.983477","1 out of 10","0 out of 9","1 out of 10"
"110194","DONALSONVILLE HOSPITAL INC","102 HOSPITAL CIR","Donalsonville","GA","39845","SEMINOLE","0.987666","0.829199","0.800774","0.715175","10 out of 10","9 out of 9","10 out of 10"
"110121","GRADY GENERAL HOSPITAL","1155 5TH STREET, SE","Cairo","GA","39828","GRADY","0.987666","0.829199","0.817635","0.858383","8 out of 10","0 out of 9","8 out of 10"
"110115","WELLSTAR ATLANTA MEDICAL CENTER","303 PARKWAY DRIVE, NE","Atlanta","GA","30312","FULTON","0.987666","0.829199","1.055779","1.041351","0 out of 10","0 out of 9","0 out of 10"
"110042","WELLSTAR PAULDING HOSPITAL","2518 JIMMY LEE SMITH PARKWAY","Hiram","GA","30141","PAULDING","0.987666","0.829199","0.859002","0.894618","6 out of 10","0 out of 9","6 out of 10"
"110124","WAYNE MEMORIAL HOSPITAL","865 SOUTH FIRST STREET","Jesup","GA","31545","WAYNE","0.987666","0.829199","0.975856","0.994988","0 out of 10","0 out of 9","0 out of 10"
"110051","UNION GENERAL HOSPITAL","35 HOSPITAL ROAD","Blairsville","GA","30512","UNION","0.987666","0.829199","0.852721","0.898290","6 out of 10","0 out of 9","6 out of 10"
"100243","BRANDON REGIONAL HOSPITAL","119 OAKFIELD DR","Brandon","FL","33511","HILLSBOROUGH","0.987666","0.829199","1.017701","1.011144","0 out of 10","0 out of 9","0 out of 10"
"100167","PLANTATION GENERAL HOSPITAL","401 NW 42ND AVE","Plantation","FL","33317","BROWARD","0.987666","0.829199","1.075884","1.043329","0 out of 10","1 out of 9","1 out of 10"
"100177","CAPE CANAVERAL HOSPITAL","701 W COCOA BEACH CAUSEWAY","Cocoa Beach","FL","32931","BREVARD","0.987666","0.829199","1.003796","0.987666","1 out of 10","0 out of 9","1 out of 10"
"100071","BAYFRONT HEALTH BROOKSVILLE","17240 CORTEZ BLVD","Brooksville","FL","34601","HERNANDO","0.987666","0.829199","1.037270","1.050817","0 out of 10","0 out of 9","0 out of 10"
"100113","UF HEALTH SHANDS HOSPITAL","1600 SW ARCHER RD","Gainesville","FL","32610","ALACHUA","0.987666","0.829199","1.003493","1.033438","0 out of 10","0 out of 9","0 out of 10"
"100275","WELLINGTON REGIONAL MEDICAL CENTER","10101 FOREST HILL BLVD","Wellington","FL","33414","PALM BEACH","0.987666","0.829199","1.102597","1.089405","0 out of 10","0 out of 9","0 out of 10"
"100128","TAMPA GENERAL HOSPITAL","1 TAMPA GENERAL CIR","Tampa","FL","33606","HILLSBOROUGH","0.987666","0.829199","1.005633","1.011601","0 out of 10","0 out of 9","0 out of 10"
"100105","INDIAN RIVER MEDICAL CENTER","1000 36TH ST","Vero Beach","FL","32960","INDIAN RIVER","0.987666","0.829199","1.039393","1.068299","0 out of 10","0 out of 9","0 out of 10"
"100023","CITRUS MEMORIAL HOSPITAL","502 W HIGHLAND BLVD","Inverness","FL","34452","CITRUS","0.987666","0.829199","1.034450","1.039780","0 out of 10","0 out of 9","0 out of 10"
"100067","ST ANTHONYS HOSPITAL","1200 SEVENTH AVE N","Saint Petersburg","FL","33705","PINELLAS","0.987666","0.829199","1.065270","1.045256","0 out of 10","0 out of 9","0 out of 10"
"100087","SARASOTA MEMORIAL HOSPITAL","1700 S TAMIAMI TRL","Sarasota","FL","34239","SARASOTA","0.987666","0.829199","1.059365","1.062966","0 out of 10","0 out of 9","0 out of 10"
"100040","ST VINCENT'S MEDICAL CENTER RIVERSIDE","1 SHIRCLIFF WAY","Jacksonville","FL","32204","DUVAL","0.987666","0.829199","1.023703","1.012547","0 out of 10","0 out of 9","0 out of 10"
"100213","BLAKE MEDICAL CENTER","2020 59TH ST W","Bradenton","FL","34209","MANATEE","0.987666","0.829199","1.079413","1.053341","0 out of 10","1 out of 9","1 out of 10"
"100252","RAULERSON HOSPITAL","1796 HWY 441 NORTH","Okeechobee","FL","34972","OKEECHOBEE","0.987666","0.829199","0.962917","0.972567","1 out of 10","0 out of 9","1 out of 10"
"100151","MAYO CLINIC","4500 SAN PABLO RD","Jacksonville","FL","32224","DUVAL","0.987666","0.829199","0.970138","0.965613","2 out of 10","0 out of 9","2 out of 10"
"100086","BROWARD HEALTH NORTH","201 E SAMPLE RD","Deerfield Beach","FL","33064","BROWARD","0.987666","0.829199","1.041530","1.044951","0 out of 10","0 out of 9","0 out of 10"
"100025","SACRED HEART HOSPITAL","5151 N 9TH AVE","Pensacola","FL","32504","ESCAMBIA","0.987666","0.829199","1.009482","1.022821","0 out of 10","0 out of 9","0 out of 10"
"100286","PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","6101 PINE RIDGE ROAD","Naples","FL","34119","COLLIER","0.987666","0.829199","0.979161","0.948204","3 out of 10","2 out of 9","3 out of 10"
"060036","ARKANSAS VALLEY REGIONAL MEDICAL CENTER","1100 CARSON AVENUE","La Junta","CO","81050","OTERO","0.987666","0.829199","0.876267","0.834459","9 out of 10","8 out of 9","9 out of 10"
"060027","FOOTHILLS HOSPITAL","4747 ARAPAHOE AVENUE","Boulder","CO","80304","BOULDER","0.987666","0.829199","0.965766","0.951764","3 out of 10","1 out of 9","3 out of 10"
"070022","YALE-NEW HAVEN HOSPITAL","20 YORK ST","New Haven","CT","06504","NEW HAVEN","0.987666","0.829199","1.027194","1.014935","0 out of 10","0 out of 9","0 out of 10"
"080004","BAYHEALTH - KENT GENERAL HOSPITAL","640 S STATE STREET","Dover","DE","19901","KENT","0.987666","0.829199","1.033438","1.020733","0 out of 10","0 out of 9","0 out of 10"
"080003","ST FRANCIS HOSPITAL","7TH AND CLAYTON STS","Wilmington","DE","19805","NEW CASTLE","0.987666","0.829199","1.064030","1.064556","0 out of 10","0 out of 9","0 out of 10"
"100132","SOUTH FLORIDA BAPTIST HOSPITAL","301 N ALEXANDER ST","Plant City","FL","33563","HILLSBOROUGH","0.987666","0.829199","1.054810","1.025985","0 out of 10","1 out of 9","1 out of 10"
"100166","DOCTORS HOSPITAL OF SARASOTA","5731 BEE RIDGE RD","Sarasota","FL","34233","SARASOTA","0.987666","0.829199","1.078577","1.071640","0 out of 10","0 out of 9","0 out of 10"
"050189","GEORGE L MEE MEMORIAL HOSPITAL","300 CANAL STREET","King City","CA","93930","MONTEREY","0.987666","0.829199","0.856497","0.855856","8 out of 10","0 out of 9","8 out of 10"
