Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"170133","SAINT LUKE'S CUSHING HOSPITAL","OP-26","859","380","1811","173","54","9","23","6","3","","01/01/2015","12/31/2015"
"170137","LAWRENCE MEMORIAL HOSPITAL","OP-26","5824","622","2205","679","529","525","833","90","173","","01/01/2015","12/31/2015"
"170142","MERCY REGIONAL HEALTH CENTER","OP-26","1149","0","153","473","322","272","802","279","39","","01/01/2015","12/31/2015"
"170145","COFFEYVILLE REGIONAL MEDICAL CENTER","OP-26","607","133","288","129","26","109","31","0","4","","01/01/2015","12/31/2015"
"170146","PROVIDENCE MEDICAL CENTER","OP-26","1699","15","1187","0","858","292","283","0","0","","01/01/2015","12/31/2015"
"170150","SOUTH CENTRAL KS  MED CENTER","OP-26","466","223","116","16","13","0","6","0","2","","01/01/2015","12/31/2015"
"170166","MORTON COUNTY HOSPITAL","OP-26","74","0","0","0","0","99","0","0","0","","01/01/2015","12/31/2015"
"170175","WESTERN PLAINS MEDICAL COMPLEX","OP-26","888","0","231","87","52","44","422","11","7","","01/01/2015","12/31/2015"
"170176","OVERLAND PARK REG MED CTR","OP-26","368","0","50","342","2046","228","656","89","93","","01/01/2015","12/31/2015"
"170182","MENORAH MEDICAL CENTER","OP-26","3207","6","3032","386","597","192","910","71","294","","01/01/2015","12/31/2015"
"170183","KANSAS SURGERY & RECOVERY CENTER","OP-26","0","0","424","1232","231","43","98","0","59","","01/01/2015","12/31/2015"
"170185","SAINT LUKE'S SOUTH HOSPITAL","OP-26","3448","0","33","190","242","77","95","68","161","","01/01/2015","12/31/2015"
"170186","KANSAS HEART HOSPITAL","OP-26","98","0","0","0","3","0","2803","4","0","","01/01/2015","12/31/2015"
"170187","SALINA SURGICAL HOSPITAL","OP-26","2656","804","224","355","11","322","121","0","3","","01/01/2015","12/31/2015"
"170188","KANSAS CITY ORTHOPAEDIC INSTITUTE","OP-26","0","0","2514","1951","0","0","0","0","0","","01/01/2015","12/31/2015"
"170190","MANHATTAN SURGICAL HOSPITAL LLC","OP-26","3146","536","3229","1103","21","305","35","1","1","","01/01/2015","12/31/2015"
"170191","GREAT BEND REGIONAL HOSPITAL","OP-26","686","568","1147","488","101","104","94","24","25","","01/01/2015","12/31/2015"
"170194","DOCTORS HOSPITAL LLC","OP-26","1","0","1967","228","8","0","0","0","0","","01/01/2015","12/31/2015"
"170196","KANSAS SPINE & SPECIALTY HOSPITAL, LLC","OP-26","0","0","1582","124","3","165","0","0","0","","01/01/2015","12/31/2015"
"170197","KANSAS MEDICAL CENTER LLC","OP-26","934","0","7","22","21","350","278","37","36","","01/01/2015","12/31/2015"
"170198","SUMMIT SURGICAL, LLC","OP-26","104","0","0","905","0","53","0","0","0","","01/01/2015","12/31/2015"
"170199","MINIMALLY INVASIVE SURGERY HOSPITAL","OP-26","225","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"170200","VIA CHRISTI HOSPITAL WICHITA ST TERESA, INC","OP-26","444","0","60","114","5","1","36","1","2","","01/01/2015","12/31/2015"
"170203","PREMIER SURGICAL INSTITUTE","OP-26","81","0","107","315","0","6","1","0","0","","01/01/2015","12/31/2015"
"171300","GRISELL MEMORIAL HOSPITAL DISTRICT #1","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171308","MERCY HOSPITAL COLUMBUS","OP-26","3688","0","38","267","1685","338","911","38","24","","01/01/2015","12/31/2015"
"171311","ROOKS COUNTY HEALTH CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171316","ANDERSON COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171317","EDWARDS COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171319","HOLTON COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171320","HORTON COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171321","MEADE DISTRICT HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171325","GRAHAM COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171327","ELLSWORTH COUNTY MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171328","OTTAWA COUNTY HEALTH CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2015","12/31/2015"
"171331","KIOWA DISTRICT HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171333","CLARA BARTON HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171337","WAMEGO HEALTH CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171338","SABETHA COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171341","HIAWATHA COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171344","WILSON MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171345","PAWNEE  VALLEY COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171348","NORTON COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171352","DECATUR COUNTY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171354","COMMUNITY HEALTHCARE SYSTEM INC","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171357","HILLSBORO COMMUNITY HOSPITAL","OP-26","32","52","0","0","5","0","0","0","15","","01/01/2015","12/31/2015"
"171363","COMMUNITY MEMORIAL HEALTHCARE, INC.","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171371","CLAY COUNTY MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171373","ALLEN COUNTY REGIONAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171374","FREDONIA REGIONAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171376","GIRARD MEDICAL CENTER","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171377","SMITH COUNTY MEMORIAL HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171378","KINGMAN COMMUNITY HOSPITAL","OP-26","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","Not Available (5)","5","01/01/2015","12/31/2015"
"171380","NEOSHO MEMORIAL REGIONAL MEDICAL CENTER","OP-26","989","221","73","33","6","226","47","79","14","","01/01/2015","12/31/2015"
"171383","WILLIAM NEWTON HOSPITAL","OP-26","1033","232","317","36","277","110","33","7","2","","01/01/2015","12/31/2015"
"171384","NEWMAN REGIONAL HEALTH","OP-26","1072","0","1036","524","800","30","955","20","15","","01/01/2015","12/31/2015"
"180001","ST ELIZABETH FT THOMAS","OP-26","1604","155","2","864","3117","275","183","42","53","","01/01/2015","12/31/2015"
"180002","WHITESBURG ARH HOSPITAL","OP-26","1162","169","0","6","60","36","43","98","1","","01/01/2015","12/31/2015"
"180004","MUHLENBERG COMMUNITY HOSPITAL","OP-26","556","183","27","34","27","0","12","3","5","","01/01/2015","12/31/2015"
"180005","HIGHLANDS REGIONAL MEDICAL CENTER","OP-26","5828","739","224","4037","353","2155","1181","208","19","","01/01/2015","12/31/2015"
"180009","KING'S DAUGHTERS' MEDICAL CENTER","OP-26","7365","1493","410","318","990","870","2850","530","248","","01/01/2015","12/31/2015"
"180010","SAINT JOSEPH HOSPITAL","OP-26","2430","0","1977","1481","1285","1007","3450","200","141","","01/01/2015","12/31/2015"
"180011","SAINT JOSEPH LONDON","OP-26","1541","0","224","106","82","71","985","58","74","","01/01/2015","12/31/2015"
"180012","HARDIN MEMORIAL HOSPITAL","OP-26","10152","2107","1729","1609","580","1261","510","341","61","","01/01/2015","12/31/2015"
"180013","THE MEDICAL CENTER (BOWLING GREEN)","OP-26","5655","0","664","982","488","427","203","309","39","","01/01/2015","12/31/2015"
"180016","JEWISH HOSPITAL - SHELBYVILLE","OP-26","1402","0","803","192","64","5","100","28","8","","01/01/2015","12/31/2015"
"180017","T J SAMSON COMMUNITY HOSPITAL","OP-26","2902","0","665","753","3095","622","445","107","26","","01/01/2015","12/31/2015"
"180018","ST CLAIRE REGIONAL MEDICAL CENTER","OP-26","188","839","71","145","9","290","429","9","2","","01/01/2015","12/31/2015"
"180019","MEADOWVIEW REGIONAL MEDICAL CENTER","OP-26","1541","516","63","135","31","325","1137","9","15","","01/01/2015","12/31/2015"
"180020","MIDDLESBORO ARH HOSPITAL","OP-26","1180","268","36","116","0","114","0","0","0","","01/01/2015","12/31/2015"
"180021","PINEVILLE COMMUNITY HOSPITAL","OP-26","886","40","0","3","28","317","14","0","0","","01/01/2015","12/31/2015"
"180024","SPRING VIEW HOSPITAL","OP-26","1130","107","371","81","52","131","133","6","8","","01/01/2015","12/31/2015"
"180025","FLAGET MEMORIAL HOSPITAL","OP-26","2026","220","2451","936","89","96","345","20","25","","01/01/2015","12/31/2015"
"180027","MURRAY-CALLOWAY COUNTY HOSPITAL","OP-26","2947","457","156","138","57","201","94","5","7","","01/01/2015","12/31/2015"
"180029","HAZARD ARH REGIONAL MEDICAL CENTER","OP-26","1926","429","76","118","61","320","914","63","6","","01/01/2015","12/31/2015"
"180035","ST ELIZABETH EDGEWOOD","OP-26","3831","2948","518","2061","351","468","491","187","221","","01/01/2015","12/31/2015"
"180036","OUR LADY OF BELLEFONTE HOSPITAL","OP-26","4346","1261","1457","421","113","166","71","4","26","","01/01/2015","12/31/2015"
"180038","OWENSBORO HEALTH REGIONAL HOSPITAL","OP-26","859","0","19","356","74","145","128","31","60","","01/01/2015","12/31/2015"
"180040","JEWISH HOSPITAL & ST MARY'S HEALTHCARE","OP-26","12704","864","4249","1925","1421","1780","4340","397","158","","01/01/2015","12/31/2015"
"180043","MANCHESTER MEMORIAL HOSPITAL","OP-26","810","3","186","57","17","562","1034","0","3","","01/01/2015","12/31/2015"
"180044","PIKEVILLE MEDICAL CENTER","OP-26","6087","1438","1324","1486","1533","1222","3282","264","293","","01/01/2015","12/31/2015"
"180045","ST ELIZABETH FLORENCE","OP-26","2163","0","3628","221","55","145","226","43","27","","01/01/2015","12/31/2015"
"180046","BOURBON COMMUNITY HOSPITAL","OP-26","658","48","23","24","11","271","43","0","5","","01/01/2015","12/31/2015"
"180048","EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER","OP-26","3391","771","967","510","1416","472","497","70","38","","01/01/2015","12/31/2015"
"180049","BAPTIST HEALTH RICHMOND","OP-26","3208","1097","57","156","32","500","96","33","129","","01/01/2015","12/31/2015"
"180050","HARLAN ARH HOSPITAL","OP-26","782","311","27","42","164","199","106","8","4","","01/01/2015","12/31/2015"
"180051","JENNIE STUART MEDICAL CENTER","OP-26","3369","1179","1216","1328","3762","556","323","45","47","","01/01/2015","12/31/2015"
"180053","FLEMING COUNTY HOSPITAL","OP-26","883","0","19","50","10","35","2","2","3","","01/01/2015","12/31/2015"
"180056","METHODIST HOSPITAL","OP-26","2414","332","454","242","148","472","252","23","43","","01/01/2015","12/31/2015"
"180064","SAINT JOSEPH MOUNT STERLING","OP-26","3568","415","43","70","65","43","252","10","14","","01/01/2015","12/31/2015"
"180066","LOGAN MEMORIAL HOSPITAL","OP-26","589","304","13","25","144","68","107","2","0","","01/01/2015","12/31/2015"
"180067","UNIVERSITY OF KENTUCKY HOSPITAL","OP-26","6387","1034","206","1263","1386","788","383","264","224","","01/01/2015","12/31/2015"
"180069","TUG VALLEY ARH REGIONAL MEDICAL CENTER","OP-26","394","76","11","40","37","36","10","3","1","","01/01/2015","12/31/2015"
"180070","TWIN LAKES REGIONAL MEDICAL CENTER","OP-26","1068","0","296","104","22","67","38","60","3","","01/01/2015","12/31/2015"
"180078","PAUL B HALL REGIONAL MEDICAL CENTER","OP-26","1010","401","3","186","951","470","706","6","0","","01/01/2015","12/31/2015"
"180079","HARRISON MEMORIAL HOSPITAL","OP-26","877","140","44","20","15","41","98","1","5","","01/01/2015","12/31/2015"
"180080","BAPTIST HEALTH CORBIN","OP-26","3761","53","489","223","220","240","245","64","64","","01/01/2015","12/31/2015"
"180087","TAYLOR REGIONAL HOSPITAL","OP-26","1714","471","46","20","58","245","216","38","20","","01/01/2015","12/31/2015"
"180088","NORTON HOSPITALS, INC","OP-26","23321","393","13683","8335","5143","2066","6833","645","743","","01/01/2015","12/31/2015"
"180092","CLARK REGIONAL MEDICAL CENTER","OP-26","3361","419","172","289","362","215","385","67","29","","01/01/2015","12/31/2015"
"180093","BAPTIST HEALTH MADISONVILLE","OP-26","6318","392","89","150","212","324","116","20","77","","01/01/2015","12/31/2015"
"180095","CRITTENDEN HEALTH SYSTEM","OP-26","675","44","0","43","295","0","19","3","47","","01/01/2015","12/31/2015"
"180101","GEORGETOWN COMMUNITY HOSPITAL","OP-26","2613","262","57","130","71","59","1376","25","46","","01/01/2015","12/31/2015"
"180102","LOURDES HOSPITAL","OP-26","4743","0","4613","2878","3715","539","2133","46","32","","01/01/2015","12/31/2015"
"180103","BAPTIST HEALTH LEXINGTON","OP-26","622","0","90","283","1173","221","454","268","100","","01/01/2015","12/31/2015"
